23 	598659	0.00574713	468524	729098	0.00449783	0.00699934	0.0570676	0.0001	0.833803	0.0001	0.358319	0.0001	1.19924	0.0001	0.139931	0.0001
23 	599417	0.0057544	469408	729701	0.00450632	0.00700513	4.45814	0.001	0	1e-08	0.0573897	0.0001	0	1e-08	1.0342	0.001
23 	601375	0.0057732	471191	731547	0.00452343	0.00702285	3.3274	0.0001	0.0136174	1e-05	2.1833	0.0001	2.1697	0.0001	3.89747	0.0001
23 	599457	0.00575479	469573	729915	0.0045079	0.00700718	41.1824	0.01	7.96233	0.001	3.38038	0.001	39.5634	0.01	39.8545	0.01
23 	600905	0.00576869	470951	731509	0.00452113	0.00702249	0.0176707	0.0001	-2.27374e-13	1e-08	0.122172	0.0001	0	1e-08	0.174129	0.0001
23 	600284	0.00576273	470060	730647	0.00451258	0.00701421	0.97994	1e-05	0.44411	1e-05	0.566157	0.0001	0.894449	1e-05	4.42747	0.0001
23 	598838	0.00574884	468540	729303	0.00449798	0.00700131	6.57082e-06	1e-05	3.44765	0.0001	3.8171	0.0001	2.22422	0.0001	3.73594	0.0001
23 	600059	0.00576057	469939	730136	0.00451141	0.00700931	0.0325628	0.0001	0	1e-08	4.73841	0.001	-1.13687e-13	1e-08	9.52139	0.001
23 	598686	0.00574739	468495	728849	0.00449755	0.00699695	4.94097	0.0001	1.31979	0.0001	8.7544	0.001	7.6482	0.001	19.7775	0.001
23 	597731	0.00573822	467123	728048	0.00448438	0.00698926	5.82604	0.001	6.95267	0.001	0.0479436	0.0001	9.35528	0.001	0.373663	0.0001
23 	601737	0.00577668	471600	731613	0.00452736	0.00702348	7.75529	0.001	0.278728	0.0001	0.284904	0.0001	0.532163	0.0001	8.98197	0.001
23 	599263	0.00575292	468988	729482	0.00450228	0.00700303	24.4918	0.001	2.45028	0.001	9.46315	0.001	15.0111	0.001	19.9804	0.001
23 	601062	0.0057702	470900	731291	0.00452064	0.00702039	12.242	0.001	-2.27374e-13	1e-08	12.8442	0.001	1.971	0.001	51.5413	0.01
23 	599261	0.00575291	468881	729565	0.00450126	0.00700382	0.867165	0.0001	1.11229	0.0001	0.108126	0.0001	1.22779	0.0001	0.553654	0.0001
23 	598810	0.00574858	468598	729130	0.00449854	0.00699965	2.27286	0.01	0	1e-08	10.1279	0.001	0	1e-08	11.0552	0.001
23 	600005	0.00576005	469801	730199	0.00451009	0.00700991	45.6576	0.01	0	1e-08	5.62311	0.001	2.12773	0.001	75.3111	0.01
23 	601250	0.005772	470216	731102	0.00451407	0.00701858	2.02414	0.0001	-4.54747e-13	1e-08	0	1e-08	0.041322	1e-05	3.99035	0.001
23 	599353	0.00575379	468997	729619	0.00450237	0.00700434	0	1e-08	0.00129192	1e-05	0	1e-08	0.000628596	1e-05	0	1e-08
23 	599777	0.00575786	469393	729979	0.00450617	0.0070078	1.53182	0.001	-4.54747e-13	1e-08	0.142592	0.0001	0.123132	0.0001	0.494114	0.0001
23 	600553	0.00576531	470362	730863	0.00451548	0.00701628	52.7297	0.01	11.9827	0.001	0	1e-08	24.4594	0.001	8.0605	0.001
23 	600551	0.00576529	470362	730835	0.00451548	0.00701602	5.65237	0.0001	3.80751	0.0001	3.63205	0.0001	4.52371	0.0001	4.81599	0.001
23 	598822	0.00574869	468518	729010	0.00449777	0.0069985	7.95889	0.001	0.506942	0.0001	1.44201	0.0001	2.51048	0.0001	3.08041	0.0001
23 	601440	0.00577382	471360	731581	0.00452506	0.00702318	0.401297	0.0001	0	1e-08	0	1e-08	0.241524	0.0001	0.330133	0.0001
23 	600603	0.00576579	470118	730886	0.00451313	0.00701651	19.1749	0.001	2.40041	0.0001	1.3083	0.001	9.69225	0.001	45.0596	0.01
23 	600229	0.0057622	470704	730381	0.00451876	0.00701166	9.01089	0.001	0	1e-08	2.85936	0.001	0.0106902	0.0001	28.8068	0.01
23 	600409	0.00576393	470300	730593	0.00451488	0.00701369	111.102	0.01	8.61437	0.001	11.239	0.001	44.951	0.01	71.8935	0.01
23 	598642	0.00574696	468419	729027	0.00449682	0.00699866	12.574	0.001	6.67763	0.001	0.13661	0.0001	10.2834	0.001	4.15887	0.001
23 	599932	0.00575935	468719	729955	0.0044997	0.00700757	-2.27374e-13	1e-08	0.0191452	1e-05	4.18108	0.0001	0	1e-08	2.29157	0.0001
23 	600782	0.00576751	470578	731024	0.00451755	0.00701783	1.1109	0.0001	0	1e-08	0.246231	0.0001	0.604677	0.0001	0.742725	0.0001
23 	601001	0.00576961	470661	730571	0.00451835	0.00701348	15.8596	0.001	3.69453	0.001	1.86792	0.0001	11.5112	0.001	7.40714	0.001
23 	599366	0.00575391	469497	729570	0.00450717	0.00700387	18.224	0.001	7.93273	0.001	0	1e-08	17.1761	0.001	3.04756	0.001
23 	597865	0.0057395	467436	728183	0.00448739	0.00699056	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0	1e-08	0	1e-08	2.75775	0.001
23 	598799	0.00574847	468490	729197	0.0044975	0.00700029	2.07987	0.001	-2.27374e-13	1e-08	0.476016	0.0001	0.137254	0.0001	0.602232	0.0001
23 	601766	0.00577695	471718	732017	0.00452849	0.00702736	10.3255	0.001	0.0341121	1e-05	0.152108	0.0001	1.28601	0.0001	2.02862	0.0001
23 	598624	0.00574679	468392	728766	0.00449656	0.00699615	9.6973	0.001	20.9393	0.001	8.6218	0.001	20.5037	0.001	7.67098	0.001
23 	599608	0.00575624	469197	729941	0.00450429	0.00700743	6.61988	0.001	0.142277	0.0001	2.05436	0.001	0.97389	0.001	6.03179	0.001
23 	600945	0.00576907	470882	731103	0.00452047	0.00701859	52.7056	0.01	7.92904	0.001	9.43316	0.001	16.1845	0.001	17.6582	0.001
23 	600209	0.00576201	469879	730740	0.00451084	0.0070151	10.5246	0.001	1.27853	0.0001	10.0927	0.001	3.5211	0.0001	24.37	0.001
23 	599474	0.00575495	469378	729769	0.00450603	0.00700578	2.26836	0.0001	0.94393	0.0001	0.788264	0.0001	1.98155	0.0001	1.93469	0.0001
23 	598903	0.00574947	468599	729139	0.00449855	0.00699973	20.1092	0.001	1.11315	0.0001	15.8406	0.001	8.59801	0.001	26.8486	0.001
23 	598291	0.00574359	468230	728813	0.00449501	0.0069966	10.3774	0.001	6.00227	0.001	15.6236	0.001	7.68896	0.001	18.5714	0.001
23 	600641	0.00576615	470400	730689	0.00451584	0.00701461	92.9245	0.01	0.590061	0.0001	2.86963	0.0001	33.8567	0.01	79.2063	0.01
23 	599862	0.00575868	469502	729963	0.00450722	0.00700764	4.16907	0.0001	3.52042	0.0001	3.65724	0.0001	3.21853	0.0001	19.4499	0.001
23 	599141	0.00575175	468708	729452	0.0044996	0.00700274	30.0896	0.01	-4.54747e-13	1e-08	10.9826	0.001	44.4223	0.01	27.0925	0.01
23 	600731	0.00576702	471019	731060	0.00452178	0.00701818	115.052	0.01	2.73817	0.001	15.2604	0.001	37.5355	0.01	70.694	0.01
23 	598995	0.00575035	468732	729283	0.00449983	0.00700112	14.5502	0.001	4.56564	0.001	11.2534	0.001	7.58728	0.001	33.7329	0.01
23 	600134	0.00576129	469858	729964	0.00451064	0.00700765	0	1e-08	0	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	602167	0.0057808	471902	732081	0.00453026	0.00702798	18.1123	0.001	0.780489	0.001	7.58297	0.001	7.8837	0.001	46.8886	0.01
23 	600995	0.00576955	470641	731216	0.00451815	0.00701967	12.4583	0.001	9.50459	0.001	0.446853	0.0001	34.1356	0.01	0.800332	0.0001
23 	601467	0.00577408	471354	731086	0.004525	0.00701843	0	1e-08	0	1e-08	4.68864	0.001	0	1e-08	11.9753	0.01
23 	599745	0.00575755	469415	729895	0.00450638	0.00700699	3.60861	0.001	0	1e-08	0.750028	0.0001	0.424447	0.0001	1.1736	0.0001
23 	601152	0.00577106	470961	731373	0.00452123	0.00702118	7.21944	0.001	19.0798	0.001	19.6344	0.001	70.5963	0.01	12.4925	0.001
23 	598472	0.00574533	468137	728671	0.00449412	0.00699524	5.71104	0.001	0	1e-08	9.5616	0.001	0	1e-08	10.9594	0.001
23 	598664	0.00574717	468855	728933	0.00450101	0.00699776	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0.149665	0.0001	6.33988	0.01	1.13687e-13	1e-08
23 	599574	0.00575591	469283	729815	0.00450512	0.00700622	4.50004	0.001	0.121903	0.0001	5.99221	0.001	1.97984	0.001	7.86606	0.001
23 	600023	0.00576022	469748	729629	0.00450958	0.00700444	-2.27374e-13	1e-08	6.74117	0.001	3.22437	0.001	107.126	0.01	51.4629	0.01
23 	600192	0.00576184	469842	729870	0.00451048	0.00700675	5.49553	0.001	0.141763	0.0001	10.0987	0.001	0.184396	0.0001	12.3622	0.001
23 	600181	0.00576174	469695	730434	0.00450907	0.00701217	1.68569	0.001	0.849993	0.0001	7.49513	0.001	0.943227	0.0001	10.2963	0.001
23 	600779	0.00576748	470700	730904	0.00451872	0.00701668	71.0927	0.01	2.21109	0.001	10.7797	0.001	15.5061	0.001	23.5419	0.001
23 	602732	0.00578623	472707	733034	0.00453799	0.00703713	18.8183	0.001	2.97965	0.001	2.27528	0.0001	13.0195	0.001	11.681	0.001
23 	600606	0.00576582	470333	730864	0.0045152	0.00701629	7.58963	0.001	0.551233	0.0001	0.0515611	0.0001	6.51007	0.001	0.879684	0.0001
23 	600660	0.00576634	470334	730860	0.00451521	0.00701626	20.795	0.001	8.53774	0.001	7.88804	0.001	16.9244	0.001	21.4211	0.001
23 	600820	0.00576787	470071	731315	0.00451268	0.00702062	2.08146	0.0001	0.30315	0.0001	5.96229	0.001	1.9153	0.001	9.4961	0.001
23 	600931	0.00576894	470563	730979	0.0045174	0.0070174	7.33298	0.001	0.276797	0.0001	2.42613	0.001	4.11681	0.001	5.96549	0.001
23 	601775	0.00577704	471511	731991	0.00452651	0.00702711	0.00542221	1e-05	0.0473549	1e-05	2.06446	0.0001	0.0419737	1e-05	0.65562	0.0001
23 	599054	0.00575092	469173	729179	0.00450406	0.00700012	72.9563	0.01	7.99944	0.001	4.06598	0.001	16.0715	0.001	48.7186	0.01
23 	597827	0.00573914	467541	728267	0.00448839	0.00699136	9.118e-08	1e-05	0	1e-08	0	1e-08	8.84847e-08	1e-05	1.62345e-10	1e-05
23 	598837	0.00574884	468907	728400	0.00450151	0.00699264	9.62068	0.001	0.110645	0.0001	6.91471	0.001	4.36804	0.001	10.9253	0.001
23 	598766	0.00574815	468559	729313	0.00449817	0.0070014	0.365186	0.0001	0.115208	0.0001	0.410996	0.0001	0.322799	0.0001	0.513364	0.0001
23 	597051	0.00573169	466696	727720	0.00448028	0.00698611	7.69465	0.001	0.256344	0.0001	0.0224484	0.0001	7.69028	0.001	0.402488	0.0001
23 	598838	0.00574884	468819	729027	0.00450066	0.00699866	0.606716	0.0001	-2.27374e-13	1e-08	1.27104	0.0001	1.99975e-10	1e-05	8.29393	0.001
23 	598983	0.00575024	468902	729108	0.00450146	0.00699944	14.2358	0.001	0.538818	0.0001	0.299953	0.0001	9.45025	0.001	4.17934	0.001
